time,own_icao24,intruder_icao24,own_latitude,own_longitude,own_geo_altitude_m,own_velocity_ms,own_heading_deg,own_vertical_rate_ms,intruder_latitude,intruder_longitude,intruder_geo_altitude_m,intruder_velocity_ms,intruder_heading_deg,intruder_vertical_rate_ms,relative_distance_km,relative_altitude_m,relative_speed_proxy_ms,distance_state,altitude_state,closing_state,mdp_state,recommended_action,reward
1781283492,899057,71c578,25.0676,121.2321,137.16,69.36,49.81,-3.58,25.0686,121.2105,106.68,75.95,49.95,-0.98,2.178,-30.48,6.59,near,same,stable,near_same_stable,climb,-100
1781283492,899057,789299,25.0676,121.2321,137.16,69.36,49.81,-3.58,25.035,121.1907,304.8,74.38,48.93,-4.23,5.526,167.64,5.02,medium,same,stable,medium_same_stable,maintain,-20
1781283492,89900d,75043f,21.1212,114.9833,9806.94,257.84,268.4,0.0,20.6109,114.8757,11772.9,242.16,150.33,0.0,57.834,1965.96,15.68,far,above,approaching,far_above_approaching,maintain,5
1781283492,89900d,76bcc7,21.1212,114.9833,9806.94,257.84,268.4,0.0,20.519,114.6841,13045.44,256.95,211.91,-0.33,73.83,3238.5,0.89,far,above,stable,far_above_stable,maintain,5
1781283492,89900f,758307,21.5616,105.9224,10416.54,262.77,260.65,0.33,21.7081,105.903,4008.12,185.53,283.96,-4.88,16.413,-6408.42,77.24,medium,below,approaching,medium_below_approaching,maintain,5
1781283492,89900f,888189,21.5616,105.9224,10416.54,262.77,260.65,0.33,21.8155,106.4858,5707.38,203.61,26.24,15.28,64.697,-4709.16,59.16,far,below,approaching,far_below_approaching,maintain,5
1781283492,89900f,7811d8,21.5616,105.9224,10416.54,262.77,260.65,0.33,21.2806,106.0624,2827.02,155.9,30.54,11.38,34.443,-7589.52,106.87,far,below,approaching,far_below_approaching,maintain,5
1781283492,89900f,78134f,21.5616,105.9224,10416.54,262.77,260.65,0.33,21.8991,106.15,11087.1,238.14,231.84,0.0,44.284,670.56,24.63,far,above,approaching,far_above_approaching,maintain,5
1781283492,89900f,71bf41,21.5616,105.9224,10416.54,262.77,260.65,0.33,21.516,106.21,4541.52,173.64,30.44,11.05,30.176,-5875.02,89.13,far,below,approaching,far_below_approaching,maintain,5
1781283492,899035,8990db,41.6735,143.7839,9867.9,231.94,242.53,0.0,41.4103,143.0594,10477.5,228.08,241.87,0.0,67.024,609.6,3.86,far,above,stable,far_above_stable,maintain,5
1781283492,899035,8990d6,41.6735,143.7839,9867.9,231.94,242.53,0.0,42.0545,144.5746,9883.14,235.62,242.43,0.0,77.988,15.24,3.68,far,same,stable,far_same_stable,maintain,5
1781283492,899035,8991e7,41.6735,143.7839,9867.9,231.94,242.53,0.0,41.5131,143.5513,11704.32,236.28,243.21,0.0,26.311,1836.42,4.34,far,above,stable,far_above_stable,maintain,5
1781283492,a3c2d5,781841,22.8577,113.6781,2423.16,129.54,105.2,-1.63,22.8333,113.6806,960.12,92.97,152.3,0.0,2.725,-1463.04,36.57,near,below,approaching,near_below_approaching,descend,-2
1781283492,a3c2d5,780667,22.8577,113.6781,2423.16,129.54,105.2,-1.63,22.8025,113.7211,1059.18,94.33,152.74,-4.23,7.556,-1363.98,35.21,medium,below,approaching,medium_below_approaching,maintain,5
1781283492,a3c2d5,7805b3,22.8577,113.6781,2423.16,129.54,105.2,-1.63,22.5104,113.8834,1501.14,131.69,135.63,11.38,43.988,-922.02,2.15,far,below,stable,far_below_stable,maintain,5
1781283492,a3c2d5,7818f6,22.8577,113.6781,2423.16,129.54,105.2,-1.63,22.8362,113.5205,960.12,106.23,18.35,0.0,16.325,-1463.04,23.31,medium,below,approaching,medium_below_approaching,maintain,5
1781283492,a3c2d5,789217,22.8577,113.6781,2423.16,129.54,105.2,-1.63,22.5241,114.1517,5219.7,199.26,318.03,2.28,61.128,2796.54,69.72,far,above,approaching,far_above_approaching,maintain,5
1781283492,a3c2d5,780970,22.8577,113.6781,2423.16,129.54,105.2,-1.63,23.0775,113.742,5402.58,205.28,0.72,0.65,25.301,2979.42,75.74,far,above,approaching,far_above_approaching,maintain,5
1781283492,a3c2d5,a3d91f,22.8577,113.6781,2423.16,129.54,105.2,-1.63,22.7147,113.7693,419.1,78.23,152.59,-4.23,18.446,-2004.06,51.31,medium,below,approaching,medium_below_approaching,maintain,5
1781283492,a3c2d5,781006,22.8577,113.6781,2423.16,129.54,105.2,-1.63,22.6902,113.7592,929.64,69.49,152.68,-3.25,20.397,-1493.52,60.05,far,below,approaching,far_below_approaching,maintain,5
1781283492,a3c2d5,7810aa,22.8577,113.6781,2423.16,129.54,105.2,-1.63,22.9122,113.6697,1584.96,98.18,185.41,0.0,6.121,-838.2,31.36,medium,below,approaching,medium_below_approaching,maintain,5
1781283492,a3c2d5,75058d,22.8577,113.6781,2423.16,129.54,105.2,-1.63,22.3061,113.1998,2857.5,140.47,1.05,-3.58,78.571,434.34,10.93,far,above,stable,far_above_stable,maintain,5
1781283492,a3c2d5,4d238c,22.8577,113.6781,2423.16,129.54,105.2,-1.63,22.179,113.7398,800.1,103.12,335.22,-2.6,75.734,-1623.06,26.42,far,below,approaching,far_below_approaching,maintain,5
1781283492,a3c2d5,71bd84,22.8577,113.6781,2423.16,129.54,105.2,-1.63,22.3099,113.9406,327.66,89.15,71.15,12.03,66.608,-2095.5,40.39,far,below,approaching,far_below_approaching,maintain,5
1781283492,899013,78066c,22.4983,108.4002,11125.2,256.87,304.8,0.0,22.9304,107.8876,11788.14,223.82,313.23,0.0,71.225,662.94,33.05,far,above,approaching,far_above_approaching,maintain,5
1781283492,78023d,7bb0ae,21.9392,116.8132,10119.36,264.37,85.09,0.0,21.5916,116.2642,9494.52,239.82,166.35,0.0,68.616,-624.84,24.55,far,below,approaching,far_below_approaching,maintain,5
1781283492,89915c,899106,24.9411,121.1883,1821.18,159.19,48.01,-3.58,25.004,121.0355,868.68,104.54,142.4,-5.2,16.916,-952.5,54.65,medium,below,approaching,medium_below_approaching,maintain,5
1781283492,89915c,71c578,24.9411,121.1883,1821.18,159.19,48.01,-3.58,25.0686,121.2105,106.68,75.95,49.95,-0.98,14.353,-1714.5,83.24,medium,below,approaching,medium_below_approaching,maintain,5
1781283492,89915c,789299,24.9411,121.1883,1821.18,159.19,48.01,-3.58,25.035,121.1907,304.8,74.38,48.93,-4.23,10.444,-1516.38,84.81,medium,below,approaching,medium_below_approaching,maintain,5
1781283492,71c038,71c338,37.577,126.2116,1424.94,105.49,51.73,-2.6,37.5595,126.3729,579.12,87.79,144.54,-4.55,14.349,-845.82,17.7,medium,below,approaching,medium_below_approaching,maintain,5
1781283492,71c038,aa4230,37.577,126.2116,1424.94,105.49,51.73,-2.6,37.1923,125.8371,6553.2,216.63,293.22,9.75,54.08,5128.26,111.14,far,above,approaching,far_above_approaching,maintain,5
1781283492,86dc60,aacad4,38.4974,140.8539,11513.82,201.78,193.12,0.33,39.1953,140.8825,11178.54,216.71,258.64,-0.33,77.642,-335.28,14.93,far,below,stable,far_below_stable,maintain,5
1781283492,899136,8990d5,21.7558,117.8398,11117.58,257.1,208.31,-0.33,21.1793,117.4805,9829.8,261.62,246.96,0.0,74.106,-1287.78,4.52,far,below,stable,far_below_stable,maintain,5
1781283492,899106,71c578,25.004,121.0355,868.68,104.54,142.4,-5.2,25.0686,121.2105,106.68,75.95,49.95,-0.98,19.038,-762.0,28.59,medium,below,approaching,medium_below_approaching,maintain,5
1781283492,899106,789299,25.004,121.0355,868.68,104.54,142.4,-5.2,25.035,121.1907,304.8,74.38,48.93,-4.23,16.013,-563.88,30.16,medium,below,approaching,medium_below_approaching,maintain,5
1781283492,8990db,8991e7,41.4103,143.0594,10477.5,228.08,241.87,0.0,41.5131,143.5513,11704.32,236.28,243.21,0.0,42.554,1226.82,8.2,far,above,stable,far_above_stable,maintain,5
1781283492,86dc9a,86da1e,35.5384,139.8197,76.2,81.91,42.71,10.08,35.3679,139.7328,3512.82,167.4,220.89,6.5,20.528,3436.62,85.49,far,above,approaching,far_above_approaching,maintain,5
1781283492,86dc9a,86e780,35.5384,139.8197,76.2,81.91,42.71,10.08,35.5018,139.8976,1630.68,137.8,218.03,14.63,8.14,1554.48,55.89,medium,above,approaching,medium_above_approaching,maintain,5
1781283492,86dc9a,71bf94,35.5384,139.8197,76.2,81.91,42.71,10.08,35.2582,139.5095,5593.08,182.69,277.61,11.38,41.968,5516.88,100.78,far,above,approaching,far_above_approaching,maintain,5
1781283492,8990ed,71c504,20.0778,120.6825,12405.36,258.52,184.45,0.0,20.7184,120.735,10149.84,237.37,4.47,0.0,71.441,-2255.52,21.15,far,below,approaching,far_below_approaching,maintain,5
1781283492,8990ed,71bf47,20.0778,120.6825,12405.36,258.52,184.45,0.0,20.2714,120.6984,12062.46,240.96,4.41,0.0,21.591,-342.9,17.56,far,below,approaching,far_below_approaching,maintain,5
1781283492,781841,780667,22.8333,113.6806,960.12,92.97,152.3,0.0,22.8025,113.7211,1059.18,94.33,152.74,-4.23,5.381,99.06,1.36,medium,same,stable,medium_same_stable,maintain,-20
1781283492,781841,7805b3,22.8333,113.6806,960.12,92.97,152.3,0.0,22.5104,113.8834,1501.14,131.69,135.63,11.38,41.498,541.02,38.72,far,above,approaching,far_above_approaching,maintain,5
1781283492,781841,7818f6,22.8333,113.6806,960.12,92.97,152.3,0.0,22.8362,113.5205,960.12,106.23,18.35,0.0,16.41,0.0,13.26,medium,same,stable,medium_same_stable,maintain,-20
1781283492,781841,789217,22.8333,113.6806,960.12,92.97,152.3,0.0,22.5241,114.1517,5219.7,199.26,318.03,2.28,59.315,4259.58,106.29,far,above,approaching,far_above_approaching,maintain,5
1781283492,781841,780970,22.8333,113.6806,960.12,92.97,152.3,0.0,23.0775,113.742,5402.58,205.28,0.72,0.65,27.872,4442.46,112.31,far,above,approaching,far_above_approaching,maintain,5
1781283492,781841,a3d91f,22.8333,113.6806,960.12,92.97,152.3,0.0,22.7147,113.7693,419.1,78.23,152.59,-4.23,16.019,-541.02,14.74,medium,below,stable,medium_below_stable,maintain,5
1781283492,781841,781006,22.8333,113.6806,960.12,92.97,152.3,0.0,22.6902,113.7592,929.64,69.49,152.68,-3.25,17.837,-30.48,23.48,medium,same,approaching,medium_same_approaching,climb,-20
1781283492,781841,7810aa,22.8333,113.6806,960.12,92.97,152.3,0.0,22.9122,113.6697,1584.96,98.18,185.41,0.0,8.844,624.84,5.21,medium,above,stable,medium_above_stable,maintain,5
1781283492,781841,75058d,22.8333,113.6806,960.12,92.97,152.3,0.0,22.3061,113.1998,2857.5,140.47,1.05,-3.58,76.64,1897.38,47.5,far,above,approaching,far_above_approaching,maintain,5
1781283492,781841,4d238c,22.8333,113.6806,960.12,92.97,152.3,0.0,22.179,113.7398,800.1,103.12,335.22,-2.6,73.009,-160.02,10.15,far,same,stable,far_same_stable,maintain,5
1781283492,781841,71bd84,22.8333,113.6806,960.12,92.97,152.3,0.0,22.3099,113.9406,327.66,89.15,71.15,12.03,64.03,-632.46,3.82,far,below,stable,far_below_stable,maintain,5
1781283492,78193b,78233b,19.7873,109.3558,9494.52,221.35,178.0,-4.88,20.1642,109.8775,11148.06,239.82,231.53,0.0,68.767,1653.54,18.47,far,above,approaching,far_above_approaching,maintain,5
1781283492,78193b,7810d2,19.7873,109.3558,9494.52,221.35,178.0,-4.88,19.5315,109.3676,8602.98,234.71,178.12,-16.26,28.47,-891.54,13.36,far,below,stable,far_below_stable,maintain,5
1781283492,78193b,78136f,19.7873,109.3558,9494.52,221.35,178.0,-4.88,19.9367,109.5732,11132.82,237.89,231.32,0.33,28.158,1638.3,16.54,far,above,approaching,far_above_approaching,maintain,5
1781283492,780667,7805b3,22.8025,113.7211,1059.18,94.33,152.74,-4.23,22.5104,113.8834,1501.14,131.69,135.63,11.38,36.501,441.96,37.36,far,above,approaching,far_above_approaching,maintain,5
1781283492,780667,7818f6,22.8025,113.7211,1059.18,94.33,152.74,-4.23,22.8362,113.5205,960.12,106.23,18.35,0.0,20.899,-99.06,11.9,far,same,stable,far_same_stable,maintain,5
1781283492,780667,789217,22.8025,113.7211,1059.18,94.33,152.74,-4.23,22.5241,114.1517,5219.7,199.26,318.03,2.28,53.949,4160.52,104.93,far,above,approaching,far_above_approaching,maintain,5
1781283492,780667,780970,22.8025,113.7211,1059.18,94.33,152.74,-4.23,23.0775,113.742,5402.58,205.28,0.72,0.65,30.653,4343.4,110.95,far,above,approaching,far_above_approaching,maintain,5
1781283492,780667,a3d91f,22.8025,113.7211,1059.18,94.33,152.74,-4.23,22.7147,113.7693,419.1,78.23,152.59,-4.23,10.943,-640.08,16.1,medium,below,approaching,medium_below_approaching,maintain,5
1781283492,780667,781006,22.8025,113.7211,1059.18,94.33,152.74,-4.23,22.6902,113.7592,929.64,69.49,152.68,-3.25,13.084,-129.54,24.84,medium,same,approaching,medium_same_approaching,climb,-20
1781283492,780667,7810aa,22.8025,113.7211,1059.18,94.33,152.74,-4.23,22.9122,113.6697,1584.96,98.18,185.41,0.0,13.286,525.78,3.85,medium,above,stable,medium_above_stable,maintain,5
1781283492,780667,7587af,22.8025,113.7211,1059.18,94.33,152.74,-4.23,22.1283,113.5005,3848.1,192.79,160.84,0.0,78.32,2788.92,98.46,far,above,approaching,far_above_approaching,maintain,5
1781283492,780667,75058d,22.8025,113.7211,1059.18,94.33,152.74,-4.23,22.3061,113.1998,2857.5,140.47,1.05,-3.58,76.892,1798.32,46.14,far,above,approaching,far_above_approaching,maintain,5
1781283492,780667,4d238c,22.8025,113.7211,1059.18,94.33,152.74,-4.23,22.179,113.7398,800.1,103.12,335.22,-2.6,69.357,-259.08,8.79,far,same,stable,far_same_stable,maintain,5
1781283492,780667,71bd84,22.8025,113.7211,1059.18,94.33,152.74,-4.23,22.3099,113.9406,327.66,89.15,71.15,12.03,59.231,-731.52,5.18,far,below,stable,far_below_stable,maintain,5
1781283492,71c338,aa4230,37.5595,126.3729,579.12,87.79,144.54,-4.55,37.1923,125.8371,6553.2,216.63,293.22,9.75,62.519,5974.08,128.84,far,above,approaching,far_above_approaching,maintain,5
1781283492,71c336,71c504,21.1379,120.7965,10789.92,237.57,14.55,0.0,20.7184,120.735,10149.84,237.37,4.47,0.0,47.082,-640.08,0.2,far,below,stable,far_below_stable,maintain,5
1781283492,7805b3,7818f6,22.5104,113.8834,1501.14,131.69,135.63,11.38,22.8362,113.5205,960.12,106.23,18.35,0.0,51.95,-541.02,25.46,far,below,approaching,far_below_approaching,maintain,5
1781283492,7805b3,789217,22.5104,113.8834,1501.14,131.69,135.63,11.38,22.5241,114.1517,5219.7,199.26,318.03,2.28,27.601,3718.56,67.57,far,above,approaching,far_above_approaching,maintain,5
1781283492,7805b3,789239,22.5104,113.8834,1501.14,131.69,135.63,11.38,22.0067,114.1128,1889.76,128.53,287.71,-2.93,60.781,388.62,3.16,far,above,stable,far_above_stable,maintain,5
1781283492,7805b3,78923f,22.5104,113.8834,1501.14,131.69,135.63,11.38,22.0112,114.353,2331.72,142.55,268.55,-2.93,73.597,830.58,10.86,far,above,stable,far_above_stable,maintain,5
1781283492,7805b3,789285,22.5104,113.8834,1501.14,131.69,135.63,11.38,21.9698,114.0424,1623.06,126.87,298.85,-2.6,62.3,121.92,4.82,far,same,stable,far_same_stable,maintain,5
1781283492,7805b3,780970,22.5104,113.8834,1501.14,131.69,135.63,11.38,23.0775,113.742,5402.58,205.28,0.72,0.65,64.703,3901.44,73.59,far,above,approaching,far_above_approaching,maintain,5
1781283492,7805b3,a3d91f,22.5104,113.8834,1501.14,131.69,135.63,11.38,22.7147,113.7693,419.1,78.23,152.59,-4.23,25.559,-1082.04,53.46,far,below,approaching,far_below_approaching,maintain,5
1781283492,7805b3,781006,22.5104,113.8834,1501.14,131.69,135.63,11.38,22.6902,113.7592,929.64,69.49,152.68,-3.25,23.712,-571.5,62.2,far,below,approaching,far_below_approaching,maintain,5
1781283492,7805b3,7810aa,22.5104,113.8834,1501.14,131.69,135.63,11.38,22.9122,113.6697,1584.96,98.18,185.41,0.0,49.766,83.82,33.51,far,same,approaching,far_same_approaching,maintain,5
1781283492,7805b3,7587af,22.5104,113.8834,1501.14,131.69,135.63,11.38,22.1283,113.5005,3848.1,192.79,160.84,0.0,57.935,2346.96,61.1,far,above,approaching,far_above_approaching,maintain,5
1781283492,7805b3,75058d,22.5104,113.8834,1501.14,131.69,135.63,11.38,22.3061,113.1998,2857.5,140.47,1.05,-3.58,73.854,1356.36,8.78,far,above,stable,far_above_stable,maintain,5
1781283492,7805b3,7504aa,22.5104,113.8834,1501.14,131.69,135.63,11.38,22.2648,114.2677,12123.42,228.21,335.92,-0.33,48.031,10622.28,96.52,far,above,approaching,far_above_approaching,maintain,5
1781283492,7805b3,4d238c,22.5104,113.8834,1501.14,131.69,135.63,11.38,22.179,113.7398,800.1,103.12,335.22,-2.6,39.699,-701.04,28.57,far,below,approaching,far_below_approaching,maintain,5
1781283492,7805b3,71bd84,22.5104,113.8834,1501.14,131.69,135.63,11.38,22.3099,113.9406,327.66,89.15,71.15,12.03,23.057,-1173.48,42.54,far,below,approaching,far_below_approaching,maintain,5
1781283492,7805b3,710103,22.5104,113.8834,1501.14,131.69,135.63,11.38,22.0465,113.4764,6697.98,208.3,130.69,-13.0,66.442,5196.84,76.61,far,above,approaching,far_above_approaching,maintain,5
1781283492,7818f6,789217,22.8362,113.5205,960.12,106.23,18.35,0.0,22.5241,114.1517,5219.7,199.26,318.03,2.28,73.471,4259.58,93.03,far,above,approaching,far_above_approaching,maintain,5
1781283492,7818f6,780970,22.8362,113.5205,960.12,106.23,18.35,0.0,23.0775,113.742,5402.58,205.28,0.72,0.65,35.132,4442.46,99.05,far,above,approaching,far_above_approaching,maintain,5
1781283492,7818f6,a3d91f,22.8362,113.5205,960.12,106.23,18.35,0.0,22.7147,113.7693,419.1,78.23,152.59,-4.23,28.865,-541.02,28.0,far,below,approaching,far_below_approaching,maintain,5
1781283492,7818f6,781006,22.8362,113.5205,960.12,106.23,18.35,0.0,22.6902,113.7592,929.64,69.49,152.68,-3.25,29.37,-30.48,36.74,far,same,approaching,far_same_approaching,maintain,5
1781283492,7818f6,7810aa,22.8362,113.5205,960.12,106.23,18.35,0.0,22.9122,113.6697,1584.96,98.18,185.41,0.0,17.466,624.84,8.05,medium,above,stable,medium_above_stable,maintain,5
1781283492,7818f6,7587af,22.8362,113.5205,960.12,106.23,18.35,0.0,22.1283,113.5005,3848.1,192.79,160.84,0.0,78.742,2887.98,86.56,far,above,approaching,far_above_approaching,maintain,5
1781283492,7818f6,75058d,22.8362,113.5205,960.12,106.23,18.35,0.0,22.3061,113.1998,2857.5,140.47,1.05,-3.58,67.518,1897.38,34.24,far,above,approaching,far_above_approaching,maintain,5
1781283492,7818f6,4d238c,22.8362,113.5205,960.12,106.23,18.35,0.0,22.179,113.7398,800.1,103.12,335.22,-2.6,76.471,-160.02,3.11,far,same,stable,far_same_stable,maintain,5
1781283492,7818f6,71bd84,22.8362,113.5205,960.12,106.23,18.35,0.0,22.3099,113.9406,327.66,89.15,71.15,12.03,72.7,-632.46,17.08,far,below,approaching,far_below_approaching,maintain,5
1781283492,06a081,789239,21.5555,114.0651,5844.54,216.48,193.61,6.83,22.0067,114.1128,1889.76,128.53,287.71,-2.93,50.412,-3954.78,87.95,far,below,approaching,far_below_approaching,maintain,5
1781283492,06a081,78923f,21.5555,114.0651,5844.54,216.48,193.61,6.83,22.0112,114.353,2331.72,142.55,268.55,-2.93,58.748,-3512.82,73.93,far,below,approaching,far_below_approaching,maintain,5
1781283492,06a081,789285,21.5555,114.0651,5844.54,216.48,193.61,6.83,21.9698,114.0424,1623.06,126.87,298.85,-2.6,46.128,-4221.48,89.61,far,below,approaching,far_below_approaching,maintain,5
1781283492,06a081,4d238c,21.5555,114.0651,5844.54,216.48,193.61,6.83,22.179,113.7398,800.1,103.12,335.22,-2.6,77.029,-5044.44,113.36,far,below,approaching,far_below_approaching,maintain,5
1781283492,86220c,a95ca4,32.9454,128.8626,8938.26,219.07,246.32,0.0,32.9046,129.1549,9913.62,288.71,49.7,0.33,27.656,975.36,69.64,far,above,approaching,far_above_approaching,maintain,5
1781283492,71c504,71bf47,20.7184,120.735,10149.84,237.37,4.47,0.0,20.2714,120.6984,12062.46,240.96,4.41,0.0,49.85,1912.62,3.59,far,above,stable,far_above_stable,maintain,5
1781283492,7bb130,758767,14.1332,121.4847,10797.54,233.37,129.9,0.33,13.78,121.5271,4792.98,167.94,318.1,-5.53,39.54,-6004.56,65.43,far,below,approaching,far_below_approaching,maintain,5
1781283492,789217,789239,22.5241,114.1517,5219.7,199.26,318.03,2.28,22.0067,114.1128,1889.76,128.53,287.71,-2.93,57.671,-3329.94,70.73,far,below,approaching,far_below_approaching,maintain,5
1781283492,789217,78923f,22.5241,114.1517,5219.7,199.26,318.03,2.28,22.0112,114.353,2331.72,142.55,268.55,-2.93,60.677,-2887.98,56.71,far,below,approaching,far_below_approaching,maintain,5
1781283492,789217,789285,22.5241,114.1517,5219.7,199.26,318.03,2.28,21.9698,114.0424,1623.06,126.87,298.85,-2.6,62.653,-3596.64,72.39,far,below,approaching,far_below_approaching,maintain,5
1781283492,789217,780970,22.5241,114.1517,5219.7,199.26,318.03,2.28,23.0775,113.742,5402.58,205.28,0.72,0.65,74.5,182.88,6.02,far,same,stable,far_same_stable,maintain,5
1781283492,789217,a3d91f,22.5241,114.1517,5219.7,199.26,318.03,2.28,22.7147,113.7693,419.1,78.23,152.59,-4.23,44.607,-4800.6,121.03,far,below,approaching,far_below_approaching,maintain,5
1781283492,789217,781006,22.5241,114.1517,5219.7,199.26,318.03,2.28,22.6902,113.7592,929.64,69.49,152.68,-3.25,44.322,-4290.06,129.77,far,below,approaching,far_below_approaching,maintain,5
1781283492,789217,7810aa,22.5241,114.1517,5219.7,199.26,318.03,2.28,22.9122,113.6697,1584.96,98.18,185.41,0.0,65.623,-3634.74,101.08,far,below,approaching,far_below_approaching,maintain,5
1781283492,789217,7504aa,22.5241,114.1517,5219.7,199.26,318.03,2.28,22.2648,114.2677,12123.42,228.21,335.92,-0.33,31.202,6903.72,28.95,far,above,approaching,far_above_approaching,maintain,5
1781283492,789217,4d238c,22.5241,114.1517,5219.7,199.26,318.03,2.28,22.179,113.7398,800.1,103.12,335.22,-2.6,57.157,-4419.6,96.14,far,below,approaching,far_below_approaching,maintain,5
1781283492,789217,71bd84,22.5241,114.1517,5219.7,199.26,318.03,2.28,22.3099,113.9406,327.66,89.15,71.15,12.03,32.22,-4892.04,110.11,far,below,approaching,far_below_approaching,maintain,5
1781283492,789239,78923f,22.0067,114.1128,1889.76,128.53,287.71,-2.93,22.0112,114.353,2331.72,142.55,268.55,-2.93,24.768,441.96,14.02,far,above,stable,far_above_stable,maintain,5
1781283492,789239,789285,22.0067,114.1128,1889.76,128.53,287.71,-2.93,21.9698,114.0424,1623.06,126.87,298.85,-2.6,8.338,-266.7,1.66,medium,same,stable,medium_same_stable,maintain,-20
1781283492,789239,7587af,22.0067,114.1128,1889.76,128.53,287.71,-2.93,22.1283,113.5005,3848.1,192.79,160.84,0.0,64.529,1958.34,64.26,far,above,approaching,far_above_approaching,maintain,5
1781283492,789239,7504aa,22.0067,114.1128,1889.76,128.53,287.71,-2.93,22.2648,114.2677,12123.42,228.21,335.92,-0.33,32.836,10233.66,99.68,far,above,approaching,far_above_approaching,maintain,5
1781283492,789239,4d238c,22.0067,114.1128,1889.76,128.53,287.71,-2.93,22.179,113.7398,800.1,103.12,335.22,-2.6,42.941,-1089.66,25.41,far,below,approaching,far_below_approaching,maintain,5
1781283492,789239,71bd84,22.0067,114.1128,1889.76,128.53,287.71,-2.93,22.3099,113.9406,327.66,89.15,71.15,12.03,38.094,-1562.1,39.38,far,below,approaching,far_below_approaching,maintain,5
1781283492,789239,710103,22.0067,114.1128,1889.76,128.53,287.71,-2.93,22.0465,113.4764,6697.98,208.3,130.69,-13.0,65.748,4808.22,79.77,far,above,approaching,far_above_approaching,maintain,5
1781283492,78923f,789285,22.0112,114.353,2331.72,142.55,268.55,-2.93,21.9698,114.0424,1623.06,126.87,298.85,-2.6,32.354,-708.66,15.68,far,below,approaching,far_below_approaching,maintain,5
1781283492,78923f,7504aa,22.0112,114.353,2331.72,142.55,268.55,-2.93,22.2648,114.2677,12123.42,228.21,335.92,-0.33,29.536,9791.7,85.66,far,above,approaching,far_above_approaching,maintain,5
