Fold,Method,Seed,Patient,N windows,MAE (BPM),RMSE (BPM),Correlation,BA bias (BPM),BA lower LoA (BPM),BA upper LoA (BPM),Failed (%)
1,Q-learning,22,16,119,0.566106814236076,0.7350422749377673,0.7448449423440922,-0.014246663051952192,-1.4607494539827306,1.4322561278788262,0.0
1,Q-learning,22,21,119,45.50525776553491,47.59605921564416,-0.595891248813097,-57.88542991822667,-95.45816695886981,-20.312692877583522,0.0
1,Q-learning,22,25,119,49.91370031158531,49.922502940745744,-0.0642357053861978,-61.43692588680621,-66.44129464838326,-56.432557125229145,0.0
1,Q-learning,22,30,119,1.0796526203319692,1.3852883119904584,0.11035352986057226,0.20085283811433025,-2.496980813835894,2.8986864900645544,0.0
1,Q-learning,22,35,119,3.466832560390487,5.950947224297627,0.2602775013024847,-0.024344241372021843,-12.277642789455928,12.228954306711884,0.0
1,Q-learning,22,40,119,7.970413834679582,17.17860332786676,0.00548434255819627,-7.535378496390573,-40.495659824863374,25.424902832082232,0.0
1,Q-learning,22,45,119,7.440206310266578,9.079649704845584,-0.018650564387359694,0.29106416136297913,-17.571112445667953,18.15324076839391,0.0
1,Q-learning,22,50,119,1.4036550555270637,2.01429054690024,0.03675542186156046,0.36497146580990075,-3.53410745200812,4.2640503836279215,0.0
1,Q-learning,22,53,119,5.861763367024775,7.888707575804828,-0.01402353781547444,-2.2034759578703276,-17.11270544806646,12.705753532325806,0.0
1,Contextual bandit,22,6,119,0.7167659765558758,0.8614167407193974,0.0815462194580722,0.4121023770649613,-1.0768007224134704,1.9010054765433928,0.0
1,Contextual bandit,22,11,119,2.002545210449411,2.84613199018785,0.37713135881219473,0.10773036813868345,-5.490261295105878,5.705722031383244,0.0
1,Contextual bandit,22,16,119,0.5302779118642115,0.6973957840577267,0.7609607346239138,0.025560363385139458,-1.346192812754955,1.397313539525234,0.0
1,Contextual bandit,22,21,119,45.82968779661469,47.765560387625705,-0.5833112005267513,-58.057443802169786,-94.34247693162912,-21.77241067271045,0.0
